
2 Mot inconnu : usr => Il a été extrait depuis l'archive **usr/share/cups/model/Lexmark-Z35-lxz35cj-cups.ppd.gz** récupérée [[http://www.bertrandperrier.fr/linux/CJLZ35LE-CUPS-2.0-1.TAR.GZ|ici]] | usr
2 Mot inconnu : share => Il a été extrait depuis l'archive **usr/share/cups/model/Lexmark-Z35-lxz35cj-cups.ppd.gz** récupérée [[http://www.bertrandperrier.fr/linux/CJLZ35LE-CUPS-2.0-1.TAR.GZ|ici]] | share
2 Mot inconnu : cups => Il a été extrait depuis l'archive **usr/share/cups/model/Lexmark-Z35-lxz35cj-cups.ppd.gz** récupérée [[http://www.bertrandperrier.fr/linux/CJLZ35LE-CUPS-2.0-1.TAR.GZ|ici]] | cups
2 Mot inconnu : model => Il a été extrait depuis l'archive **usr/share/cups/model/Lexmark-Z35-lxz35cj-cups.ppd.gz** récupérée [[http://www.bertrandperrier.fr/linux/CJLZ35LE-CUPS-2.0-1.TAR.GZ|ici]] | model
2 Mot inconnu : Lexmark-Z35-lxz35cj-cups => Il a été extrait depuis l'archive **usr/share/cups/model/Lexmark-Z35-lxz35cj-cups.ppd.gz** récupérée [[http://www.bertrandperrier.fr/linux/CJLZ35LE-CUPS-2.0-1.TAR.GZ|ici]] | lexmark-z35-lxz35cj-cups
2 Mot inconnu : ppd => Il a été extrait depuis l'archive **usr/share/cups/model/Lexmark-Z35-lxz35cj-cups.ppd.gz** récupérée [[http://www.bertrandperrier.fr/linux/CJLZ35LE-CUPS-2.0-1.TAR.GZ|ici]] | ppd
2 Mot inconnu : gz => Il a été extrait depuis l'archive **usr/share/cups/model/Lexmark-Z35-lxz35cj-cups.ppd.gz** récupérée [[http://www.bertrandperrier.fr/linux/CJLZ35LE-CUPS-2.0-1.TAR.GZ|ici]] | gz

6 Mot inconnu : PPD-Adobe => *PPD-Adobe: "4.3" | ppd-adobe
115 Grands nombres : utilisez des espaces insécables. => *ImageableArea Postcard4X6/Postcard 4x6: "10 36 278 427" | 36 278 427 => suggestions : ['36\xa0278\xa0427']
115 Guillemets typographiques fermants. => *ImageableArea Postcard4X6/Postcard 4x6: "10 36 278 427" | " => suggestions : ['\xa0»', '”']

116 Mot inconnu : ImageableArea => *ImageableArea Hagaki/Hagaki: "10 36 273 415" | imageablearea
116 Mot inconnu : Hagaki => *ImageableArea Hagaki/Hagaki: "10 36 273 415" | hagaki
116 Mot inconnu : Hagaki => *ImageableArea Hagaki/Hagaki: "10 36 273 415" | hagaki
116 Guillemets typographiques ouvrants. => *ImageableArea Hagaki/Hagaki: "10 36 273 415" | " => suggestions : ['«\xa0', '“']
116 Grands nombres : utilisez des espaces insécables. => *ImageableArea Hagaki/Hagaki: "10 36 273 415" | 36 273 415 => suggestions : ['36\xa0273\xa0415']
116 Guillemets typographiques fermants. => *ImageableArea Hagaki/Hagaki: "10 36 273 415" | " => suggestions : ['\xa0»', '”']

117 Mot inconnu : ImageableArea => *ImageableArea Envelope634/Envelope 6 3/4: "10 36 256 463" | imageablearea
117 Mot inconnu : Envelope634 => *ImageableArea Envelope634/Envelope 6 3/4: "10 36 256 463" | envelope634
117 Mot inconnu : Envelope => *ImageableArea Envelope634/Envelope 6 3/4: "10 36 256 463" | envelope
117 Guillemets typographiques ouvrants. => *ImageableArea Envelope634/Envelope 6 3/4: "10 36 256 463" | " => suggestions : ['«\xa0', '“']
117 Grands nombres : utilisez des espaces insécables. => *ImageableArea Envelope634/Envelope 6 3/4: "10 36 256 463" | 36 256 463 => suggestions : ['36\xa0256\xa0463']
117 Guillemets typographiques fermants. => *ImageableArea Envelope634/Envelope 6 3/4: "10 36 256 463" | " => suggestions : ['\xa0»', '”']

118 Mot inconnu : ImageableArea => *ImageableArea Envelope9/Envelope #9: "10 36 274 634" | imageablearea
118 Mot inconnu : Envelope9 => *ImageableArea Envelope9/Envelope #9: "10 36 274 634" | envelope9
118 Mot inconnu : Envelope => *ImageableArea Envelope9/Envelope #9: "10 36 274 634" | envelope
118 Guillemets typographiques ouvrants. => *ImageableArea Envelope9/Envelope #9: "10 36 274 634" | " => suggestions : ['«\xa0', '“']
118 Grands nombres : utilisez des espaces insécables. => *ImageableArea Envelope9/Envelope #9: "10 36 274 634" | 36 274 634 => suggestions : ['36\xa0274\xa0634']
118 Guillemets typographiques fermants. => *ImageableArea Envelope9/Envelope #9: "10 36 274 634" | " => suggestions : ['\xa0»', '”']

119 Mot inconnu : ImageableArea => *ImageableArea Envelope10/Envelope #10: "10 36 292 679" | imageablearea
119 Mot inconnu : Envelope10 => *ImageableArea Envelope10/Envelope #10: "10 36 292 679" | envelope10
119 Mot inconnu : Envelope => *ImageableArea Envelope10/Envelope #10: "10 36 292 679" | envelope
119 Guillemets typographiques ouvrants. => *ImageableArea Envelope10/Envelope #10: "10 36 292 679" | " => suggestions : ['«\xa0', '“']
119 Grands nombres : utilisez des espaces insécables. => *ImageableArea Envelope10/Envelope #10: "10 36 292 679" | 36 292 679 => suggestions : ['36\xa0292\xa0679']
119 Guillemets typographiques fermants. => *ImageableArea Envelope10/Envelope #10: "10 36 292 679" | " => suggestions : ['\xa0»', '”']

120 Mot inconnu : ImageableArea => *ImageableArea EnvelopeDL/Envelope DL: "10 36 307 619" | imageablearea
120 Mot inconnu : EnvelopeDL => *ImageableArea EnvelopeDL/Envelope DL: "10 36 307 619" | envelopedl
120 Mot inconnu : Envelope => *ImageableArea EnvelopeDL/Envelope DL: "10 36 307 619" | envelope
120 Guillemets typographiques ouvrants. => *ImageableArea EnvelopeDL/Envelope DL: "10 36 307 619" | " => suggestions : ['«\xa0', '“']
120 Grands nombres : utilisez des espaces insécables. => *ImageableArea EnvelopeDL/Envelope DL: "10 36 307 619" | 36 307 619 => suggestions : ['36\xa0307\xa0619']
120 Guillemets typographiques fermants. => *ImageableArea EnvelopeDL/Envelope DL: "10 36 307 619" | " => suggestions : ['\xa0»', '”']

121 Mot inconnu : ImageableArea => *ImageableArea EnvelopeC5/Envelope C5: "10 36 454 644" | imageablearea
121 Mot inconnu : EnvelopeC5 => *ImageableArea EnvelopeC5/Envelope C5: "10 36 454 644" | envelopec5
121 Mot inconnu : Envelope => *ImageableArea EnvelopeC5/Envelope C5: "10 36 454 644" | envelope
121 Mot inconnu : C5 => *ImageableArea EnvelopeC5/Envelope C5: "10 36 454 644" | c5
121 Guillemets typographiques ouvrants. => *ImageableArea EnvelopeC5/Envelope C5: "10 36 454 644" | " => suggestions : ['«\xa0', '“']
121 Grands nombres : utilisez des espaces insécables. => *ImageableArea EnvelopeC5/Envelope C5: "10 36 454 644" | 36 454 644 => suggestions : ['36\xa0454\xa0644']
121 Guillemets typographiques fermants. => *ImageableArea EnvelopeC5/Envelope C5: "10 36 454 644" | " => suggestions : ['\xa0»', '”']

122 Mot inconnu : ImageableArea => *ImageableArea EnvelopeC6/Envelope C6: "10 36 318 454" | imageablearea
122 Mot inconnu : EnvelopeC6 => *ImageableArea EnvelopeC6/Envelope C6: "10 36 318 454" | envelopec6
122 Mot inconnu : Envelope => *ImageableArea EnvelopeC6/Envelope C6: "10 36 318 454" | envelope
122 Mot inconnu : C6 => *ImageableArea EnvelopeC6/Envelope C6: "10 36 318 454" | c6
122 Guillemets typographiques ouvrants. => *ImageableArea EnvelopeC6/Envelope C6: "10 36 318 454" | " => suggestions : ['«\xa0', '“']
122 Grands nombres : utilisez des espaces insécables. => *ImageableArea EnvelopeC6/Envelope C6: "10 36 318 454" | 36 318 454 => suggestions : ['36\xa0318\xa0454']
122 Guillemets typographiques fermants. => *ImageableArea EnvelopeC6/Envelope C6: "10 36 318 454" | " => suggestions : ['\xa0»', '”']

123 Mot inconnu : ImageableArea => *ImageableArea EnvelopeB5/Envelope B5: "10 36 494 703" | imageablearea
123 Mot inconnu : EnvelopeB5 => *ImageableArea EnvelopeB5/Envelope B5: "10 36 494 703" | envelopeb5
123 Mot inconnu : Envelope => *ImageableArea EnvelopeB5/Envelope B5: "10 36 494 703" | envelope
123 Mot inconnu : B5 => *ImageableArea EnvelopeB5/Envelope B5: "10 36 494 703" | b5
123 Guillemets typographiques ouvrants. => *ImageableArea EnvelopeB5/Envelope B5: "10 36 494 703" | " => suggestions : ['«\xa0', '“']
123 Grands nombres : utilisez des espaces insécables. => *ImageableArea EnvelopeB5/Envelope B5: "10 36 494 703" | 36 494 703 => suggestions : ['36\xa0494\xa0703']
123 Guillemets typographiques fermants. => *ImageableArea EnvelopeB5/Envelope B5: "10 36 494 703" | " => suggestions : ['\xa0»', '”']

124 Mot inconnu : ImageableArea => *ImageableArea Envelope734/Envelope 7 3/4: "10 36 274 535" | imageablearea
124 Mot inconnu : Envelope734 => *ImageableArea Envelope734/Envelope 7 3/4: "10 36 274 535" | envelope734
124 Mot inconnu : Envelope => *ImageableArea Envelope734/Envelope 7 3/4: "10 36 274 535" | envelope
124 Guillemets typographiques ouvrants. => *ImageableArea Envelope734/Envelope 7 3/4: "10 36 274 535" | " => suggestions : ['«\xa0', '“']
124 Grands nombres : utilisez des espaces insécables. => *ImageableArea Envelope734/Envelope 7 3/4: "10 36 274 535" | 36 274 535 => suggestions : ['36\xa0274\xa0535']
124 Guillemets typographiques fermants. => *ImageableArea Envelope734/Envelope 7 3/4: "10 36 274 535" | " => suggestions : ['\xa0»', '”']

125 Mot inconnu : ImageableArea => *ImageableArea A2Baronial/A2 Baronial: "10 36 310 409" | imageablearea
125 Mot inconnu : A2Baronial => *ImageableArea A2Baronial/A2 Baronial: "10 36 310 409" | a2baronial
125 Mot inconnu : A2 => *ImageableArea A2Baronial/A2 Baronial: "10 36 310 409" | a2
125 Mot inconnu : Baronial => *ImageableArea A2Baronial/A2 Baronial: "10 36 310 409" | baronial
125 Guillemets typographiques ouvrants. => *ImageableArea A2Baronial/A2 Baronial: "10 36 310 409" | " => suggestions : ['«\xa0', '“']
125 Grands nombres : utilisez des espaces insécables. => *ImageableArea A2Baronial/A2 Baronial: "10 36 310 409" | 36 310 409 => suggestions : ['36\xa0310\xa0409']
125 Guillemets typographiques fermants. => *ImageableArea A2Baronial/A2 Baronial: "10 36 310 409" | " => suggestions : ['\xa0»', '”']

126 Mot inconnu : ImageableArea => *ImageableArea Chokei3/Chokei 3: "10 36 335 661" | imageablearea
126 Mot inconnu : Chokei3 => *ImageableArea Chokei3/Chokei 3: "10 36 335 661" | chokei3
126 Mot inconnu : Chokei => *ImageableArea Chokei3/Chokei 3: "10 36 335 661" | chokei
126 Guillemets typographiques ouvrants. => *ImageableArea Chokei3/Chokei 3: "10 36 335 661" | " => suggestions : ['«\xa0', '“']
126 Grands nombres : utilisez des espaces insécables. => *ImageableArea Chokei3/Chokei 3: "10 36 335 661" | 36 335 661 => suggestions : ['36\xa0335\xa0661']
126 Guillemets typographiques fermants. => *ImageableArea Chokei3/Chokei 3: "10 36 335 661" | " => suggestions : ['\xa0»', '”']

127 Mot inconnu : ImageableArea => *ImageableArea Chokei4/Chokei 4: "10 36 250 576" | imageablearea
127 Mot inconnu : Chokei4 => *ImageableArea Chokei4/Chokei 4: "10 36 250 576" | chokei4
127 Mot inconnu : Chokei => *ImageableArea Chokei4/Chokei 4: "10 36 250 576" | chokei
127 Guillemets typographiques ouvrants. => *ImageableArea Chokei4/Chokei 4: "10 36 250 576" | " => suggestions : ['«\xa0', '“']
127 Grands nombres : utilisez des espaces insécables. => *ImageableArea Chokei4/Chokei 4: "10 36 250 576" | 36 250 576 => suggestions : ['36\xa0250\xa0576']
127 Guillemets typographiques fermants. => *ImageableArea Chokei4/Chokei 4: "10 36 250 576" | " => suggestions : ['\xa0»', '”']

128 Mot inconnu : ImageableArea => *ImageableArea Chokei40/Chokei 40: "10 36 250 678" | imageablearea
128 Mot inconnu : Chokei40 => *ImageableArea Chokei40/Chokei 40: "10 36 250 678" | chokei40
128 Mot inconnu : Chokei => *ImageableArea Chokei40/Chokei 40: "10 36 250 678" | chokei
128 Guillemets typographiques ouvrants. => *ImageableArea Chokei40/Chokei 40: "10 36 250 678" | " => suggestions : ['«\xa0', '“']
128 Grands nombres : utilisez des espaces insécables. => *ImageableArea Chokei40/Chokei 40: "10 36 250 678" | 36 250 678 => suggestions : ['36\xa0250\xa0678']
128 Guillemets typographiques fermants. => *ImageableArea Chokei40/Chokei 40: "10 36 250 678" | " => suggestions : ['\xa0»', '”']

129 Mot inconnu : ImageableArea => *ImageableArea Kakugata3/Kakugata 3: "18 36 594 780" | imageablearea
129 Mot inconnu : Kakugata3 => *ImageableArea Kakugata3/Kakugata 3: "18 36 594 780" | kakugata3
129 Mot inconnu : Kakugata => *ImageableArea Kakugata3/Kakugata 3: "18 36 594 780" | kakugata
129 Guillemets typographiques ouvrants. => *ImageableArea Kakugata3/Kakugata 3: "18 36 594 780" | " => suggestions : ['«\xa0', '“']
129 Grands nombres : utilisez des espaces insécables. => *ImageableArea Kakugata3/Kakugata 3: "18 36 594 780" | 36 594 780 => suggestions : ['36\xa0594\xa0780']
129 Guillemets typographiques fermants. => *ImageableArea Kakugata3/Kakugata 3: "18 36 594 780" | " => suggestions : ['\xa0»', '”']

130 Mot inconnu : ImageableArea => *ImageableArea Kakugata4/Kakugata 4: "10 36 553 752" | imageablearea
130 Mot inconnu : Kakugata4 => *ImageableArea Kakugata4/Kakugata 4: "10 36 553 752" | kakugata4
130 Mot inconnu : Kakugata => *ImageableArea Kakugata4/Kakugata 4: "10 36 553 752" | kakugata
130 Guillemets typographiques ouvrants. => *ImageableArea Kakugata4/Kakugata 4: "10 36 553 752" | " => suggestions : ['«\xa0', '“']
130 Grands nombres : utilisez des espaces insécables. => *ImageableArea Kakugata4/Kakugata 4: "10 36 553 752" | 36 553 752 => suggestions : ['36\xa0553\xa0752']
130 Guillemets typographiques fermants. => *ImageableArea Kakugata4/Kakugata 4: "10 36 553 752" | " => suggestions : ['\xa0»', '”']

131 Mot inconnu : ImageableArea => *ImageableArea Kakugata5/Kakugata 5: "10 36 534 675" | imageablearea
131 Mot inconnu : Kakugata5 => *ImageableArea Kakugata5/Kakugata 5: "10 36 534 675" | kakugata5
131 Mot inconnu : Kakugata => *ImageableArea Kakugata5/Kakugata 5: "10 36 534 675" | kakugata
131 Guillemets typographiques ouvrants. => *ImageableArea Kakugata5/Kakugata 5: "10 36 534 675" | " => suggestions : ['«\xa0', '“']
131 Grands nombres : utilisez des espaces insécables. => *ImageableArea Kakugata5/Kakugata 5: "10 36 534 675" | 36 534 675 => suggestions : ['36\xa0534\xa0675']
131 Guillemets typographiques fermants. => *ImageableArea Kakugata5/Kakugata 5: "10 36 534 675" | " => suggestions : ['\xa0»', '”']

132 Mot inconnu : ImageableArea => *ImageableArea Kakugata6/Kakugata 6: "10 36 454 644" | imageablearea
132 Mot inconnu : Kakugata6 => *ImageableArea Kakugata6/Kakugata 6: "10 36 454 644" | kakugata6
132 Mot inconnu : Kakugata => *ImageableArea Kakugata6/Kakugata 6: "10 36 454 644" | kakugata
132 Guillemets typographiques ouvrants. => *ImageableArea Kakugata6/Kakugata 6: "10 36 454 644" | " => suggestions : ['«\xa0', '“']
132 Grands nombres : utilisez des espaces insécables. => *ImageableArea Kakugata6/Kakugata 6: "10 36 454 644" | 36 454 644 => suggestions : ['36\xa0454\xa0644']
132 Guillemets typographiques fermants. => *ImageableArea Kakugata6/Kakugata 6: "10 36 454 644" | " => suggestions : ['\xa0»', '”']

134 Mot inconnu : DefaultPaperDimension => *DefaultPaperDimension: Letter | defaultpaperdimension
134 Mot inconnu : Letter => *DefaultPaperDimension: Letter | letter

135 Mot inconnu : PaperDimension => *PaperDimension Letter/Letter: "612 792" | paperdimension
135 Mot inconnu : Letter => *PaperDimension Letter/Letter: "612 792" | letter
135 Mot inconnu : Letter => *PaperDimension Letter/Letter: "612 792" | letter
135 Guillemets typographiques ouvrants. => *PaperDimension Letter/Letter: "612 792" | " => suggestions : ['«\xa0', '“']
135 Grands nombres : utilisez des espaces insécables. => *PaperDimension Letter/Letter: "612 792" | 612 792 => suggestions : ['612\xa0792']
135 Guillemets typographiques fermants. => *PaperDimension Letter/Letter: "612 792" | " => suggestions : ['\xa0»', '”']

136 Mot inconnu : PaperDimension => *PaperDimension A4/A4: "595 842" | paperdimension
136 Mot inconnu : A4 => *PaperDimension A4/A4: "595 842" | a4
136 Mot inconnu : A4 => *PaperDimension A4/A4: "595 842" | a4
136 Guillemets typographiques ouvrants. => *PaperDimension A4/A4: "595 842" | " => suggestions : ['«\xa0', '“']
136 Grands nombres : utilisez des espaces insécables. => *PaperDimension A4/A4: "595 842" | 595 842 => suggestions : ['595\xa0842']
136 Guillemets typographiques fermants. => *PaperDimension A4/A4: "595 842" | " => suggestions : ['\xa0»', '”']

137 Mot inconnu : PaperDimension => *PaperDimension Statement/Statement: "396 612" | paperdimension
137 Mot inconnu : Statement => *PaperDimension Statement/Statement: "396 612" | statement
137 Mot inconnu : Statement => *PaperDimension Statement/Statement: "396 612" | statement
137 Guillemets typographiques ouvrants. => *PaperDimension Statement/Statement: "396 612" | " => suggestions : ['«\xa0', '“']
137 Grands nombres : utilisez des espaces insécables. => *PaperDimension Statement/Statement: "396 612" | 396 612 => suggestions : ['396\xa0612']
137 Guillemets typographiques fermants. => *PaperDimension Statement/Statement: "396 612" | " => suggestions : ['\xa0»', '”']

138 Mot inconnu : PaperDimension => *PaperDimension Legal/Legal: "612 1008" | paperdimension
138 Mot inconnu : Legal => *PaperDimension Legal/Legal: "612 1008" | legal
138 Mot inconnu : Legal => *PaperDimension Legal/Legal: "612 1008" | legal
138 Guillemets typographiques ouvrants. => *PaperDimension Legal/Legal: "612 1008" | " => suggestions : ['«\xa0', '“']
138 Guillemets typographiques fermants. => *PaperDimension Legal/Legal: "612 1008" | " => suggestions : ['\xa0»', '”']

139 Mot inconnu : PaperDimension => *PaperDimension B5/B5: "516 729" | paperdimension
139 Mot inconnu : B5 => *PaperDimension B5/B5: "516 729" | b5
139 Mot inconnu : B5 => *PaperDimension B5/B5: "516 729" | b5
139 Guillemets typographiques ouvrants. => *PaperDimension B5/B5: "516 729" | " => suggestions : ['«\xa0', '“']
139 Grands nombres : utilisez des espaces insécables. => *PaperDimension B5/B5: "516 729" | 516 729 => suggestions : ['516\xa0729']
139 Guillemets typographiques fermants. => *PaperDimension B5/B5: "516 729" | " => suggestions : ['\xa0»', '”']

140 Mot inconnu : PaperDimension => *PaperDimension Executive/Executive: "522 756" | paperdimension
140 Mot inconnu : Executive => *PaperDimension Executive/Executive: "522 756" | executive
140 Mot inconnu : Executive => *PaperDimension Executive/Executive: "522 756" | executive
140 Guillemets typographiques ouvrants. => *PaperDimension Executive/Executive: "522 756" | " => suggestions : ['«\xa0', '“']
140 Grands nombres : utilisez des espaces insécables. => *PaperDimension Executive/Executive: "522 756" | 522 756 => suggestions : ['522\xa0756']
140 Guillemets typographiques fermants. => *PaperDimension Executive/Executive: "522 756" | " => suggestions : ['\xa0»', '”']

141 Mot inconnu : PaperDimension => *PaperDimension A5/A5: "420 595" | paperdimension
141 Mot inconnu : A5 => *PaperDimension A5/A5: "420 595" | a5
141 Mot inconnu : A5 => *PaperDimension A5/A5: "420 595" | a5
141 Guillemets typographiques ouvrants. => *PaperDimension A5/A5: "420 595" | " => suggestions : ['«\xa0', '“']
141 Grands nombres : utilisez des espaces insécables. => *PaperDimension A5/A5: "420 595" | 420 595 => suggestions : ['420\xa0595']
141 Guillemets typographiques fermants. => *PaperDimension A5/A5: "420 595" | " => suggestions : ['\xa0»', '”']

142 Mot inconnu : PaperDimension => *PaperDimension A6Cardstock/A6 Cardstock: "298 420" | paperdimension
142 Mot inconnu : A6Cardstock => *PaperDimension A6Cardstock/A6 Cardstock: "298 420" | a6cardstock
142 Mot inconnu : A6 => *PaperDimension A6Cardstock/A6 Cardstock: "298 420" | a6
142 Mot inconnu : Cardstock => *PaperDimension A6Cardstock/A6 Cardstock: "298 420" | cardstock
142 Guillemets typographiques ouvrants. => *PaperDimension A6Cardstock/A6 Cardstock: "298 420" | " => suggestions : ['«\xa0', '“']
142 Grands nombres : utilisez des espaces insécables. => *PaperDimension A6Cardstock/A6 Cardstock: "298 420" | 298 420 => suggestions : ['298\xa0420']
142 Guillemets typographiques fermants. => *PaperDimension A6Cardstock/A6 Cardstock: "298 420" | " => suggestions : ['\xa0»', '”']

143 Mot inconnu : PaperDimension => *PaperDimension IndexCard3X5/Index Card 3x5: "216 360" | paperdimension
143 Mot inconnu : IndexCard3X5 => *PaperDimension IndexCard3X5/Index Card 3x5: "216 360" | indexcard3x5
143 Signe de multiplication typographique. => *PaperDimension IndexCard3X5/Index Card 3x5: "216 360" | 3x5 => suggestions : ['3\xa0×\xa05']
143 Mot inconnu : x5 => *PaperDimension IndexCard3X5/Index Card 3x5: "216 360" | x5
143 Guillemets typographiques ouvrants. => *PaperDimension IndexCard3X5/Index Card 3x5: "216 360" | " => suggestions : ['«\xa0', '“']
143 Grands nombres : utilisez des espaces insécables. => *PaperDimension IndexCard3X5/Index Card 3x5: "216 360" | 216 360 => suggestions : ['216\xa0360']
143 Guillemets typographiques fermants. => *PaperDimension IndexCard3X5/Index Card 3x5: "216 360" | " => suggestions : ['\xa0»', '”']

144 Mot inconnu : PaperDimension => *PaperDimension BannerLetter/Banner (Letter): "612 3960" | paperdimension
144 Mot inconnu : BannerLetter => *PaperDimension BannerLetter/Banner (Letter): "612 3960" | bannerletter
144 Mot inconnu : Letter => *PaperDimension BannerLetter/Banner (Letter): "612 3960" | letter
144 Guillemets typographiques ouvrants. => *PaperDimension BannerLetter/Banner (Letter): "612 3960" | " => suggestions : ['«\xa0', '“']
144 Guillemets typographiques fermants. => *PaperDimension BannerLetter/Banner (Letter): "612 3960" | " => suggestions : ['\xa0»', '”']

145 Mot inconnu : PaperDimension => *PaperDimension BannerA4/Banner (A4): "595 4210" | paperdimension
145 Mot inconnu : BannerA4 => *PaperDimension BannerA4/Banner (A4): "595 4210" | bannera4
145 Mot inconnu : A4 => *PaperDimension BannerA4/Banner (A4): "595 4210" | a4
145 Guillemets typographiques ouvrants. => *PaperDimension BannerA4/Banner (A4): "595 4210" | " => suggestions : ['«\xa0', '“']
145 Guillemets typographiques fermants. => *PaperDimension BannerA4/Banner (A4): "595 4210" | " => suggestions : ['\xa0»', '”']

146 Mot inconnu : PaperDimension => *PaperDimension Postcard4X6/Postcard 4x6: "288 432" | paperdimension
146 Mot inconnu : Postcard4X6 => *PaperDimension Postcard4X6/Postcard 4x6: "288 432" | postcard4x6
146 Mot inconnu : Postcard => *PaperDimension Postcard4X6/Postcard 4x6: "288 432" | postcard
146 Signe de multiplication typographique. => *PaperDimension Postcard4X6/Postcard 4x6: "288 432" | 4x6 => suggestions : ['4\xa0×\xa06']
146 Mot inconnu : x6 => *PaperDimension Postcard4X6/Postcard 4x6: "288 432" | x6
146 Guillemets typographiques ouvrants. => *PaperDimension Postcard4X6/Postcard 4x6: "288 432" | " => suggestions : ['«\xa0', '“']
146 Grands nombres : utilisez des espaces insécables. => *PaperDimension Postcard4X6/Postcard 4x6: "288 432" | 288 432 => suggestions : ['288\xa0432']
146 Guillemets typographiques fermants. => *PaperDimension Postcard4X6/Postcard 4x6: "288 432" | " => suggestions : ['\xa0»', '”']

147 Mot inconnu : PaperDimension => *PaperDimension Hagaki/Hagaki: "283 420" | paperdimension
147 Mot inconnu : Hagaki => *PaperDimension Hagaki/Hagaki: "283 420" | hagaki
147 Mot inconnu : Hagaki => *PaperDimension Hagaki/Hagaki: "283 420" | hagaki
147 Guillemets typographiques ouvrants. => *PaperDimension Hagaki/Hagaki: "283 420" | " => suggestions : ['«\xa0', '“']
147 Grands nombres : utilisez des espaces insécables. => *PaperDimension Hagaki/Hagaki: "283 420" | 283 420 => suggestions : ['283\xa0420']
147 Guillemets typographiques fermants. => *PaperDimension Hagaki/Hagaki: "283 420" | " => suggestions : ['\xa0»', '”']

148 Mot inconnu : PaperDimension => *PaperDimension Envelope634/Envelope 6 3/4: "261 468" | paperdimension
148 Mot inconnu : Envelope634 => *PaperDimension Envelope634/Envelope 6 3/4: "261 468" | envelope634
148 Mot inconnu : Envelope => *PaperDimension Envelope634/Envelope 6 3/4: "261 468" | envelope
148 Guillemets typographiques ouvrants. => *PaperDimension Envelope634/Envelope 6 3/4: "261 468" | " => suggestions : ['«\xa0', '“']
148 Grands nombres : utilisez des espaces insécables. => *PaperDimension Envelope634/Envelope 6 3/4: "261 468" | 261 468 => suggestions : ['261\xa0468']
148 Guillemets typographiques fermants. => *PaperDimension Envelope634/Envelope 6 3/4: "261 468" | " => suggestions : ['\xa0»', '”']

149 Mot inconnu : PaperDimension => *PaperDimension Envelope9/Envelope #9: "279 639" | paperdimension
149 Mot inconnu : Envelope9 => *PaperDimension Envelope9/Envelope #9: "279 639" | envelope9
149 Mot inconnu : Envelope => *PaperDimension Envelope9/Envelope #9: "279 639" | envelope
149 Guillemets typographiques ouvrants. => *PaperDimension Envelope9/Envelope #9: "279 639" | " => suggestions : ['«\xa0', '“']
149 Grands nombres : utilisez des espaces insécables. => *PaperDimension Envelope9/Envelope #9: "279 639" | 279 639 => suggestions : ['279\xa0639']
149 Guillemets typographiques fermants. => *PaperDimension Envelope9/Envelope #9: "279 639" | " => suggestions : ['\xa0»', '”']

150 Mot inconnu : PaperDimension => *PaperDimension Envelope10/Envelope #10: "297 684" | paperdimension
150 Mot inconnu : Envelope10 => *PaperDimension Envelope10/Envelope #10: "297 684" | envelope10
150 Mot inconnu : Envelope => *PaperDimension Envelope10/Envelope #10: "297 684" | envelope
150 Guillemets typographiques ouvrants. => *PaperDimension Envelope10/Envelope #10: "297 684" | " => suggestions : ['«\xa0', '“']
150 Grands nombres : utilisez des espaces insécables. => *PaperDimension Envelope10/Envelope #10: "297 684" | 297 684 => suggestions : ['297\xa0684']
150 Guillemets typographiques fermants. => *PaperDimension Envelope10/Envelope #10: "297 684" | " => suggestions : ['\xa0»', '”']

151 Mot inconnu : PaperDimension => *PaperDimension EnvelopeDL/Envelope DL: "312 624" | paperdimension
151 Mot inconnu : EnvelopeDL => *PaperDimension EnvelopeDL/Envelope DL: "312 624" | envelopedl
151 Mot inconnu : Envelope => *PaperDimension EnvelopeDL/Envelope DL: "312 624" | envelope
151 Guillemets typographiques ouvrants. => *PaperDimension EnvelopeDL/Envelope DL: "312 624" | " => suggestions : ['«\xa0', '“']
151 Grands nombres : utilisez des espaces insécables. => *PaperDimension EnvelopeDL/Envelope DL: "312 624" | 312 624 => suggestions : ['312\xa0624']
151 Guillemets typographiques fermants. => *PaperDimension EnvelopeDL/Envelope DL: "312 624" | " => suggestions : ['\xa0»', '”']

152 Mot inconnu : PaperDimension => *PaperDimension EnvelopeC5/Envelope C5: "459 649" | paperdimension
152 Mot inconnu : EnvelopeC5 => *PaperDimension EnvelopeC5/Envelope C5: "459 649" | envelopec5
152 Mot inconnu : Envelope => *PaperDimension EnvelopeC5/Envelope C5: "459 649" | envelope
152 Mot inconnu : C5 => *PaperDimension EnvelopeC5/Envelope C5: "459 649" | c5
152 Guillemets typographiques ouvrants. => *PaperDimension EnvelopeC5/Envelope C5: "459 649" | " => suggestions : ['«\xa0', '“']
152 Grands nombres : utilisez des espaces insécables. => *PaperDimension EnvelopeC5/Envelope C5: "459 649" | 459 649 => suggestions : ['459\xa0649']
152 Guillemets typographiques fermants. => *PaperDimension EnvelopeC5/Envelope C5: "459 649" | " => suggestions : ['\xa0»', '”']

153 Mot inconnu : PaperDimension => *PaperDimension EnvelopeC6/Envelope C6: "323 459" | paperdimension
153 Mot inconnu : EnvelopeC6 => *PaperDimension EnvelopeC6/Envelope C6: "323 459" | envelopec6
153 Mot inconnu : Envelope => *PaperDimension EnvelopeC6/Envelope C6: "323 459" | envelope
